name_file,name_model,target,version,date_add,true_negative,false_positive,false_negative,true_positive,accuracy,precision,recall,auc_roc,f1_score
logistic_regression_v1.0_bl_target_10N_15d,lr_pb_10N_15d,bl_target_10N_15d,v1.0,2024-08-03,686,550,112,198,0.5717981888745148,0.2647058823529412,0.6387096774193548,0.6413665309531268,0.3742911153119093
random_forest_v1.0_bl_target_10N_15d,rf_pb_10N_15d,bl_target_10N_15d,v1.0,2024-08-03,1046,190,44,266,0.8486416558861578,0.5833333333333334,0.8580645161290322,0.926294498381877,0.6945169712793735
XGB_v1.0_bl_target_10N_15d,Xv_pb_10N_15d,bl_target_10N_15d,v1.0,2024-08-03,1006,230,56,254,0.815006468305304,0.5247933884297521,0.8193548387096774,0.8933865747990396,0.6397984886649873
logistic_regression_v1.0_bl_target_15N_15d,lr_pb_15N_15d,bl_target_15N_15d,v1.0,2024-08-03,829,530,79,108,0.6060802069857697,0.16927899686520376,0.5775401069518716,0.6409124356144225,0.26181818181818184
random_forest_v1.0_bl_target_15N_15d,rf_pb_15N_15d,bl_target_15N_15d,v1.0,2024-08-03,1151,208,23,164,0.8505821474773609,0.44086021505376344,0.8770053475935828,0.9149638181582085,0.5867620751341681
XGB_v1.0_bl_target_15N_15d,Xv_pb_15N_15d,bl_target_15N_15d,v1.0,2024-08-03,1131,228,29,158,0.833764553686934,0.40932642487046633,0.8449197860962567,0.896133127142087,0.5514834205933683
logistic_regression_v1.0_bl_target_20N_15d,lr_pb_20N_15d,bl_target_20N_15d,v1.0,2024-08-03,985,441,65,55,0.6727037516170763,0.11088709677419355,0.4583333333333333,0.6349696119682096,0.17857142857142855
random_forest_v1.0_bl_target_20N_15d,rf_pb_20N_15d,bl_target_20N_15d,v1.0,2024-08-03,1193,233,12,108,0.8415265200517464,0.31671554252199413,0.9,0.9378710846189808,0.46854663774403466
XGB_v1.0_bl_target_20N_15d,Xv_pb_20N_15d,bl_target_20N_15d,v1.0,2024-08-03,1168,258,14,106,0.8240620957309185,0.29120879120879123,0.8833333333333333,0.9174964936886394,0.4380165289256199
logistic_regression_v1.0_bl_target_25N_15d,lr_pb_25N_15d,bl_target_25N_15d,v1.0,2024-08-03,844,625,17,60,0.5847347994825356,0.08759124087591241,0.7792207792207793,0.7304111817386154,0.15748031496062992
random_forest_v1.0_bl_target_25N_15d,rf_pb_25N_15d,bl_target_25N_15d,v1.0,2024-08-03,1236,233,10,67,0.8428201811125485,0.22333333333333333,0.8701298701298701,0.9281824370319945,0.35543766578249336
XGB_v1.0_bl_target_25N_15d,Xv_pb_25N_15d,bl_target_25N_15d,v1.0,2024-08-03,1198,271,12,65,0.8169469598965071,0.19345238095238096,0.8441558441558441,0.8943976377604698,0.314769975786925
logistic_regression_v1.0_bl_target_10N_30d,lr_pb_10N_30d,bl_target_10N_30d,v1.0,2024-08-03,697,427,222,200,0.5802069857697283,0.3189792663476874,0.47393364928909953,0.5745644364237406,0.38131553860819833
random_forest_v1.0_bl_target_10N_30d,rf_pb_10N_30d,bl_target_10N_30d,v1.0,2024-08-03,1010,114,35,387,0.9036222509702458,0.7724550898203593,0.9170616113744076,0.9673264070432275,0.8385698808234019
XGB_v1.0_bl_target_10N_30d,Xv_pb_10N_30d,bl_target_10N_30d,v1.0,2024-08-03,1007,117,45,377,0.8952134540750324,0.7631578947368421,0.8933649289099526,0.9560704828726113,0.8231441048034934
logistic_regression_v1.0_bl_target_15N_30d,lr_pb_15N_30d,bl_target_15N_30d,v1.0,2024-08-03,541,707,73,225,0.49547218628719275,0.24141630901287553,0.7550335570469798,0.6353817114093959,0.3658536585365854
random_forest_v1.0_bl_target_15N_30d,rf_pb_15N_30d,bl_target_15N_30d,v1.0,2024-08-03,1118,130,22,276,0.9016817593790427,0.6798029556650246,0.9261744966442953,0.9701952654448459,0.7840909090909091
XGB_v1.0_bl_target_15N_30d,Xv_pb_15N_30d,bl_target_15N_30d,v1.0,2024-08-03,1110,138,31,267,0.8906856403622251,0.6592592592592592,0.8959731543624161,0.9541790354500086,0.759601706970128
logistic_regression_v1.0_bl_target_20N_30d,lr_pb_20N_30d,bl_target_20N_30d,v1.0,2024-08-03,746,594,84,122,0.5614489003880984,0.17039106145251395,0.5922330097087378,0.6090530357919142,0.26464208242950105
random_forest_v1.0_bl_target_20N_30d,rf_pb_20N_30d,bl_target_20N_30d,v1.0,2024-08-03,1190,150,12,194,0.8952134540750324,0.563953488372093,0.941747572815534,0.9685534705115202,0.7054545454545454
XGB_v1.0_bl_target_20N_30d,Xv_pb_20N_30d,bl_target_20N_30d,v1.0,2024-08-03,1155,185,19,187,0.8680465717981889,0.5026881720430108,0.9077669902912622,0.9468971888132155,0.6470588235294118
logistic_regression_v1.0_bl_target_25N_30d,lr_pb_25N_30d,bl_target_25N_30d,v1.0,2024-08-03,806,595,50,95,0.5827943078913325,0.13768115942028986,0.6551724137931034,0.6727165325260283,0.22754491017964076
random_forest_v1.0_bl_target_25N_30d,rf_pb_25N_30d,bl_target_25N_30d,v1.0,2024-08-03,1228,173,6,139,0.8842173350582148,0.44551282051282054,0.9586206896551724,0.9632356198774276,0.6083150984682714
XGB_v1.0_bl_target_25N_30d,Xv_pb_25N_30d,bl_target_25N_30d,v1.0,2024-08-03,1182,219,6,139,0.8544631306597671,0.388268156424581,0.9586206896551724,0.9530680056117551,0.5526838966202784
logistic_regression_v1.0_bl_target_10P_7d,lr_pb_10P_7d,bl_target_10P_7d,v1.0,2024-08-03,761,482,132,171,0.6028460543337646,0.26186830015313933,0.5643564356435643,0.6271662564486536,0.35774058577405854
random_forest_v1.0_bl_target_10P_7d,rf_pb_10P_7d,bl_target_10P_7d,v1.0,2024-08-03,1007,236,59,244,0.8091849935316947,0.5083333333333333,0.8052805280528053,0.8768575972641511,0.6232439335887612
XGB_v1.0_bl_target_10P_7d,Xv_pb_10P_7d,bl_target_10P_7d,v1.0,2024-08-03,938,305,66,237,0.7600258732212161,0.43726937269372695,0.7821782178217822,0.8376359759869793,0.5609467455621303
logistic_regression_v1.0_bl_target_15P_7d,lr_pb_15P_7d,bl_target_15P_7d,v1.0,2024-08-03,794,567,64,121,0.591849935316947,0.17587209302325582,0.654054054054054,0.6661437337410886,0.27720504009163804
random_forest_v1.0_bl_target_15P_7d,rf_pb_15P_7d,bl_target_15P_7d,v1.0,2024-08-03,1087,274,45,140,0.7936610608020699,0.33816425120772947,0.7567567567567568,0.8313680322497369,0.46744574290484137
XGB_v1.0_bl_target_15P_7d,Xv_pb_15P_7d,bl_target_15P_7d,v1.0,2024-08-03,995,366,35,150,0.740620957309185,0.29069767441860467,0.8108108108108109,0.8206326826459083,0.427960057061341
logistic_regression_v1.0_bl_target_20P_7d,lr_pb_20P_7d,bl_target_20P_7d,v1.0,2024-08-03,910,524,40,72,0.6351875808538163,0.12080536912751678,0.6428571428571429,0.687375473201833,0.20338983050847456
random_forest_v1.0_bl_target_20P_7d,rf_pb_20P_7d,bl_target_20P_7d,v1.0,2024-08-03,1150,284,26,86,0.7994825355756792,0.23243243243243245,0.7678571428571429,0.8606700787009365,0.3568464730290457
XGB_v1.0_bl_target_20P_7d,Xv_pb_20P_7d,bl_target_20P_7d,v1.0,2024-08-03,1136,298,26,86,0.7904269081500647,0.22395833333333334,0.7678571428571429,0.8430775552898984,0.34677419354838707
logistic_regression_v1.0_bl_target_25P_7d,lr_pb_25P_7d,bl_target_25P_7d,v1.0,2024-08-03,909,570,10,57,0.6248382923673997,0.09090909090909091,0.8507462686567164,0.8051224607187188,0.16426512968299714
random_forest_v1.0_bl_target_25P_7d,rf_pb_25P_7d,bl_target_25P_7d,v1.0,2024-08-03,1130,349,7,60,0.7697283311772316,0.1466992665036675,0.8955223880597015,0.9039336784636653,0.2521008403361345
XGB_v1.0_bl_target_25P_7d,Xv_pb_25P_7d,bl_target_25P_7d,v1.0,2024-08-03,1060,419,10,57,0.722509702457956,0.11974789915966387,0.8507462686567164,0.8575126396415489,0.2099447513812155
logistic_regression_v1.0_bl_target_10P_15d,lr_pb_10P_15d,bl_target_10P_15d,v1.0,2024-08-03,632,469,195,250,0.5705045278137129,0.3477051460361613,0.5617977528089888,0.5999550970006837,0.429553264604811
random_forest_v1.0_bl_target_10P_15d,rf_pb_10P_15d,bl_target_10P_15d,v1.0,2024-08-03,971,130,44,401,0.88745148771022,0.7551789077212806,0.9011235955056179,0.9540744369265939,0.8217213114754097
XGB_v1.0_bl_target_10P_15d,Xv_pb_10P_15d,bl_target_10P_15d,v1.0,2024-08-03,907,194,52,393,0.8408796895213454,0.6695059625212947,0.8831460674157303,0.9293573768484218,0.7616279069767442
logistic_regression_v1.0_bl_target_15P_15d,lr_pb_15P_15d,bl_target_15P_15d,v1.0,2024-08-03,763,441,158,184,0.61254851228978,0.2944,0.5380116959064327,0.6369339045287639,0.3805584281282316
random_forest_v1.0_bl_target_15P_15d,rf_pb_15P_15d,bl_target_15P_15d,v1.0,2024-08-03,1041,163,46,296,0.8648124191461837,0.644880174291939,0.8654970760233918,0.9346634512638184,0.7390761548064918
XGB_v1.0_bl_target_15P_15d,Xv_pb_15P_15d,bl_target_15P_15d,v1.0,2024-08-03,1010,194,49,293,0.8428201811125485,0.6016427104722792,0.8567251461988304,0.9127154125624137,0.706875753920386
logistic_regression_v1.0_bl_target_20P_15d,lr_pb_20P_15d,bl_target_20P_15d,v1.0,2024-08-03,794,494,97,161,0.6177231565329884,0.24580152671755726,0.624031007751938,0.6658120275410467,0.35268346111719606
random_forest_v1.0_bl_target_20P_15d,rf_pb_20P_15d,bl_target_20P_15d,v1.0,2024-08-03,1100,188,19,239,0.8661060802069858,0.5597189695550351,0.9263565891472868,0.9474336751889836,0.6978102189781022
XGB_v1.0_bl_target_20P_15d,Xv_pb_20P_15d,bl_target_20P_15d,v1.0,2024-08-03,1057,231,26,232,0.833764553686934,0.5010799136069114,0.8992248062015504,0.9308073330444413,0.6435506241331483
logistic_regression_v1.0_bl_target_25P_15d,lr_pb_25P_15d,bl_target_25P_15d,v1.0,2024-08-03,834,525,60,127,0.6216041397153945,0.19478527607361965,0.679144385026738,0.6621178674158807,0.3027413587604291
random_forest_v1.0_bl_target_25P_15d,rf_pb_25P_15d,bl_target_25P_15d,v1.0,2024-08-03,1145,214,17,170,0.8505821474773609,0.4427083333333333,0.9090909090909091,0.9364427288073568,0.595446584938704
XGB_v1.0_bl_target_25P_15d,Xv_pb_25P_15d,bl_target_25P_15d,v1.0,2024-08-03,1141,218,21,166,0.8454075032341527,0.4322916666666667,0.8877005347593583,0.9146195102564406,0.5814360770577933
logistic_regression_v1.0_bl_target_10P_30d,lr_pb_10P_30d,bl_target_10P_30d,v1.0,2024-08-03,550,402,258,336,0.5730918499353169,0.45528455284552843,0.5656565656565656,0.6043983249865602,0.5045045045045046
random_forest_v1.0_bl_target_10P_30d,rf_pb_10P_30d,bl_target_10P_30d,v1.0,2024-08-03,884,68,33,561,0.9346701164294955,0.8918918918918919,0.9444444444444444,0.9791613615143027,0.9174161896974652
XGB_v1.0_bl_target_10P_30d,Xv_pb_10P_30d,bl_target_10P_30d,v1.0,2024-08-03,861,91,50,544,0.9087968952134541,0.8566929133858268,0.9158249158249159,0.968584656084656,0.8852725793327909
logistic_regression_v1.0_bl_target_15P_30d,lr_pb_15P_30d,bl_target_15P_30d,v1.0,2024-08-03,603,441,221,281,0.5717981888745148,0.389196675900277,0.5597609561752988,0.5960602036299247,0.45915032679738566
random_forest_v1.0_bl_target_15P_30d,rf_pb_15P_30d,bl_target_15P_30d,v1.0,2024-08-03,964,80,41,461,0.9217335058214747,0.8521256931608133,0.9183266932270916,0.9739165941597595,0.8839884947267497
XGB_v1.0_bl_target_15P_30d,Xv_pb_15P_30d,bl_target_15P_30d,v1.0,2024-08-03,940,104,43,459,0.9049159120310478,0.8152753108348135,0.9143426294820717,0.9683659996031201,0.8619718309859155
logistic_regression_v1.0_bl_target_20P_30d,lr_pb_20P_30d,bl_target_20P_30d,v1.0,2024-08-03,604,524,140,278,0.5705045278137129,0.34663341645885287,0.6650717703349283,0.6313329261257592,0.4557377049180328
random_forest_v1.0_bl_target_20P_30d,rf_pb_20P_30d,bl_target_20P_30d,v1.0,2024-08-03,1022,106,26,392,0.9146183699870634,0.7871485943775101,0.937799043062201,0.9721614238691507,0.8558951965065502
XGB_v1.0_bl_target_20P_30d,Xv_pb_20P_30d,bl_target_20P_30d,v1.0,2024-08-03,1017,111,33,385,0.906856403622251,0.7762096774193549,0.9210526315789473,0.9658687943262411,0.8424507658643325
logistic_regression_v1.0_bl_target_25P_30d,lr_pb_25P_30d,bl_target_25P_30d,v1.0,2024-08-03,615,584,110,237,0.5510996119016818,0.28867235079171744,0.6829971181556196,0.6436391517426867,0.4058219178082192
random_forest_v1.0_bl_target_25P_30d,rf_pb_25P_30d,bl_target_25P_30d,v1.0,2024-08-03,1105,94,23,324,0.9243208279430789,0.7751196172248804,0.9337175792507204,0.9700434800373992,0.8470588235294118
XGB_v1.0_bl_target_25P_30d,Xv_pb_25P_30d,bl_target_25P_30d,v1.0,2024-08-03,1094,105,26,321,0.9152652005174644,0.7535211267605634,0.9250720461095101,0.9666773223603723,0.8305304010349288
logistic_regression_v1.0_bl_target_10N_7d,lr_pb_10N_7d,bl_target_10N_7d,v1.0,2024-08-03,921,433,100,92,0.6552393272962483,0.17523809523809525,0.4791666666666667,0.5816023510585918,0.25662482566248257
random_forest_v1.0_bl_target_10N_7d,rf_pb_10N_7d,bl_target_10N_7d,v1.0,2024-08-03,1023,331,34,158,0.7639068564036222,0.3231083844580777,0.8229166666666666,0.8748461349089118,0.4640234948604993
XGB_v1.0_bl_target_10N_7d,Xv_pb_10N_7d,bl_target_10N_7d,v1.0,2024-08-03,1014,340,41,151,0.7535575679172057,0.3075356415478615,0.7864583333333334,0.8328563515509602,0.44216691068814057
logistic_regression_v1.0_bl_target_15N_7d,lr_pb_15N_7d,bl_target_15N_7d,v1.0,2024-08-03,990,458,41,57,0.6772315653298836,0.11067961165048544,0.5816326530612245,0.6567115796594881,0.18597063621533444
random_forest_v1.0_bl_target_15N_7d,rf_pb_15N_7d,bl_target_15N_7d,v1.0,2024-08-03,1075,373,19,79,0.7464424320827943,0.1747787610619469,0.8061224489795918,0.838359031457887,0.28727272727272724
XGB_v1.0_bl_target_15N_7d,Xv_pb_15N_7d,bl_target_15N_7d,v1.0,2024-08-03,1067,381,16,82,0.7432082794307892,0.1771058315334773,0.8367346938775511,0.843690100349532,0.2923351158645276
logistic_regression_v1.0_bl_target_20N_7d,lr_pb_20N_7d,bl_target_20N_7d,v1.0,2024-08-03,814,678,23,31,0.5465717981888745,0.04372355430183357,0.5740740740740741,0.6376849369476717,0.08125819134993446
random_forest_v1.0_bl_target_20N_7d,rf_pb_20N_7d,bl_target_20N_7d,v1.0,2024-08-03,1031,461,5,49,0.6985769728331177,0.09607843137254903,0.9074074074074074,0.8785249726938734,0.17375886524822695
XGB_v1.0_bl_target_20N_7d,Xv_pb_20N_7d,bl_target_20N_7d,v1.0,2024-08-03,1022,470,4,50,0.6934023285899095,0.09615384615384616,0.9259259259259259,0.8653559725945785,0.17421602787456447
logistic_regression_v1.0_bl_target_25N_7d,lr_pb_25N_7d,bl_target_25N_7d,v1.0,2024-08-03,828,690,14,14,0.5446313065976714,0.019886363636363636,0.5,0.5704874835309618,0.03825136612021858
random_forest_v1.0_bl_target_25N_7d,rf_pb_25N_7d,bl_target_25N_7d,v1.0,2024-08-03,1073,445,6,22,0.7082794307891332,0.047109207708779445,0.7857142857142857,0.8124882364012798,0.08888888888888889
XGB_v1.0_bl_target_25N_7d,Xv_pb_25N_7d,bl_target_25N_7d,v1.0,2024-08-03,1004,514,5,23,0.6642949547218628,0.04283054003724395,0.8214285714285714,0.79493694711086,0.08141592920353984
logistic_regression_v1.0_bl_target_10N_15d,lr_pb_10N_15d,bl_target_10N_15d,v1.0,2024-08-03,686,550,112,198,0.5717981888745148,0.2647058823529412,0.6387096774193548,0.6413665309531268,0.3742911153119093
random_forest_v1.0_bl_target_10N_15d,rf_pb_10N_15d,bl_target_10N_15d,v1.0,2024-08-03,1043,193,43,267,0.8473479948253557,0.5804347826086956,0.8612903225806452,0.9228703413717507,0.6935064935064935
XGB_v1.0_bl_target_10N_15d,Xv_pb_10N_15d,bl_target_10N_15d,v1.0,2024-08-03,1006,230,56,254,0.815006468305304,0.5247933884297521,0.8193548387096774,0.8933865747990396,0.6397984886649873
logistic_regression_v1.0_bl_target_15N_15d,lr_pb_15N_15d,bl_target_15N_15d,v1.0,2024-08-03,829,530,79,108,0.6060802069857697,0.16927899686520376,0.5775401069518716,0.6409124356144225,0.26181818181818184
random_forest_v1.0_bl_target_15N_15d,rf_pb_15N_15d,bl_target_15N_15d,v1.0,2024-08-03,1147,212,24,163,0.8473479948253557,0.43466666666666665,0.8716577540106952,0.9143558687773725,0.5800711743772242
XGB_v1.0_bl_target_15N_15d,Xv_pb_15N_15d,bl_target_15N_15d,v1.0,2024-08-03,1131,228,29,158,0.833764553686934,0.40932642487046633,0.8449197860962567,0.896133127142087,0.5514834205933683
logistic_regression_v1.0_bl_target_20N_15d,lr_pb_20N_15d,bl_target_20N_15d,v1.0,2024-08-03,985,441,65,55,0.6727037516170763,0.11088709677419355,0.4583333333333333,0.6349696119682096,0.17857142857142855
random_forest_v1.0_bl_target_20N_15d,rf_pb_20N_15d,bl_target_20N_15d,v1.0,2024-08-03,1155,271,9,111,0.8188874514877102,0.2905759162303665,0.925,0.9443577606358111,0.4422310756972112
XGB_v1.0_bl_target_20N_15d,Xv_pb_20N_15d,bl_target_20N_15d,v1.0,2024-08-03,1168,258,14,106,0.8240620957309185,0.29120879120879123,0.8833333333333333,0.9174964936886394,0.4380165289256199
logistic_regression_v1.0_bl_target_25N_15d,lr_pb_25N_15d,bl_target_25N_15d,v1.0,2024-08-03,844,625,17,60,0.5847347994825356,0.08759124087591241,0.7792207792207793,0.7304111817386154,0.15748031496062992
random_forest_v1.0_bl_target_25N_15d,rf_pb_25N_15d,bl_target_25N_15d,v1.0,2024-08-03,1223,246,9,68,0.8350582147477361,0.21656050955414013,0.8831168831168831,0.9301760186715939,0.34782608695652173
XGB_v1.0_bl_target_25N_15d,Xv_pb_25N_15d,bl_target_25N_15d,v1.0,2024-08-03,1198,271,12,65,0.8169469598965071,0.19345238095238096,0.8441558441558441,0.8943976377604698,0.314769975786925
logistic_regression_v1.0_bl_target_10N_30d,lr_pb_10N_30d,bl_target_10N_30d,v1.0,2024-08-03,697,427,222,200,0.5802069857697283,0.3189792663476874,0.47393364928909953,0.5745644364237406,0.38131553860819833
random_forest_v1.0_bl_target_10N_30d,rf_pb_10N_30d,bl_target_10N_30d,v1.0,2024-08-03,1001,123,33,389,0.8990944372574385,0.759765625,0.9218009478672986,0.9697392943279756,0.8329764453961457
XGB_v1.0_bl_target_10N_30d,Xv_pb_10N_30d,bl_target_10N_30d,v1.0,2024-08-03,1007,117,45,377,0.8952134540750324,0.7631578947368421,0.8933649289099526,0.9560704828726113,0.8231441048034934
logistic_regression_v1.0_bl_target_15N_30d,lr_pb_15N_30d,bl_target_15N_30d,v1.0,2024-08-03,541,707,73,225,0.49547218628719275,0.24141630901287553,0.7550335570469798,0.6353817114093959,0.3658536585365854
random_forest_v1.0_bl_target_15N_30d,rf_pb_15N_30d,bl_target_15N_30d,v1.0,2024-08-03,1124,124,23,275,0.9049159120310478,0.6892230576441103,0.9228187919463087,0.97233560273619,0.7890961262553802
XGB_v1.0_bl_target_15N_30d,Xv_pb_15N_30d,bl_target_15N_30d,v1.0,2024-08-03,1110,138,31,267,0.8906856403622251,0.6592592592592592,0.8959731543624161,0.9541790354500086,0.759601706970128
logistic_regression_v1.0_bl_target_20N_30d,lr_pb_20N_30d,bl_target_20N_30d,v1.0,2024-08-03,746,594,84,122,0.5614489003880984,0.17039106145251395,0.5922330097087378,0.6090530357919142,0.26464208242950105
random_forest_v1.0_bl_target_20N_30d,rf_pb_20N_30d,bl_target_20N_30d,v1.0,2024-08-03,1186,154,12,194,0.8926261319534282,0.5574712643678161,0.941747572815534,0.9676315026807709,0.700361010830325
XGB_v1.0_bl_target_20N_30d,Xv_pb_20N_30d,bl_target_20N_30d,v1.0,2024-08-03,1155,185,19,187,0.8680465717981889,0.5026881720430108,0.9077669902912622,0.9468971888132155,0.6470588235294118
logistic_regression_v1.0_bl_target_25N_30d,lr_pb_25N_30d,bl_target_25N_30d,v1.0,2024-08-03,806,595,50,95,0.5827943078913325,0.13768115942028986,0.6551724137931034,0.6727165325260283,0.22754491017964076
random_forest_v1.0_bl_target_25N_30d,rf_pb_25N_30d,bl_target_25N_30d,v1.0,2024-08-03,1229,172,5,140,0.8855109961190168,0.44871794871794873,0.9655172413793104,0.9638681729798912,0.612691466083151
XGB_v1.0_bl_target_25N_30d,Xv_pb_25N_30d,bl_target_25N_30d,v1.0,2024-08-03,1182,219,6,139,0.8544631306597671,0.388268156424581,0.9586206896551724,0.9530680056117551,0.5526838966202784
logistic_regression_v1.0_bl_target_10P_7d,lr_pb_10P_7d,bl_target_10P_7d,v1.0,2024-08-03,761,482,132,171,0.6028460543337646,0.26186830015313933,0.5643564356435643,0.6271662564486536,0.35774058577405854
random_forest_v1.0_bl_target_10P_7d,rf_pb_10P_7d,bl_target_10P_7d,v1.0,2024-08-03,1002,241,56,247,0.8078913324708926,0.5061475409836066,0.8151815181518152,0.8799919814990348,0.6245259165613147
XGB_v1.0_bl_target_10P_7d,Xv_pb_10P_7d,bl_target_10P_7d,v1.0,2024-08-03,938,305,66,237,0.7600258732212161,0.43726937269372695,0.7821782178217822,0.8376359759869793,0.5609467455621303
logistic_regression_v1.0_bl_target_15P_7d,lr_pb_15P_7d,bl_target_15P_7d,v1.0,2024-08-03,794,567,64,121,0.591849935316947,0.17587209302325582,0.654054054054054,0.6661437337410886,0.27720504009163804
random_forest_v1.0_bl_target_15P_7d,rf_pb_15P_7d,bl_target_15P_7d,v1.0,2024-08-03,1059,302,42,143,0.777490297542044,0.32134831460674157,0.772972972972973,0.828691145223107,0.45396825396825397
XGB_v1.0_bl_target_15P_7d,Xv_pb_15P_7d,bl_target_15P_7d,v1.0,2024-08-03,995,366,35,150,0.740620957309185,0.29069767441860467,0.8108108108108109,0.8206326826459083,0.427960057061341
logistic_regression_v1.0_bl_target_20P_7d,lr_pb_20P_7d,bl_target_20P_7d,v1.0,2024-08-03,910,524,40,72,0.6351875808538163,0.12080536912751678,0.6428571428571429,0.687375473201833,0.20338983050847456
random_forest_v1.0_bl_target_20P_7d,rf_pb_20P_7d,bl_target_20P_7d,v1.0,2024-08-03,1140,294,27,85,0.7923673997412678,0.22427440633245382,0.7589285714285714,0.8593718868300458,0.34623217922606925
XGB_v1.0_bl_target_20P_7d,Xv_pb_20P_7d,bl_target_20P_7d,v1.0,2024-08-03,1136,298,26,86,0.7904269081500647,0.22395833333333334,0.7678571428571429,0.8430775552898984,0.34677419354838707
logistic_regression_v1.0_bl_target_25P_7d,lr_pb_25P_7d,bl_target_25P_7d,v1.0,2024-08-03,909,570,10,57,0.6248382923673997,0.09090909090909091,0.8507462686567164,0.8051224607187188,0.16426512968299714
random_forest_v1.0_bl_target_25P_7d,rf_pb_25P_7d,bl_target_25P_7d,v1.0,2024-08-03,1131,348,8,59,0.7697283311772316,0.14496314496314497,0.8805970149253731,0.8982471012079561,0.24894514767932494
XGB_v1.0_bl_target_25P_7d,Xv_pb_25P_7d,bl_target_25P_7d,v1.0,2024-08-03,1060,419,10,57,0.722509702457956,0.11974789915966387,0.8507462686567164,0.8575126396415489,0.2099447513812155
logistic_regression_v1.0_bl_target_10P_15d,lr_pb_10P_15d,bl_target_10P_15d,v1.0,2024-08-03,632,469,195,250,0.5705045278137129,0.3477051460361613,0.5617977528089888,0.5999550970006837,0.429553264604811
random_forest_v1.0_bl_target_10P_15d,rf_pb_10P_15d,bl_target_10P_15d,v1.0,2024-08-03,975,126,39,406,0.8932729624838293,0.7631578947368421,0.9123595505617977,0.9545020359428099,0.8311156601842375
XGB_v1.0_bl_target_10P_15d,Xv_pb_10P_15d,bl_target_10P_15d,v1.0,2024-08-03,907,194,52,393,0.8408796895213454,0.6695059625212947,0.8831460674157303,0.9293573768484218,0.7616279069767442
logistic_regression_v1.0_bl_target_15P_15d,lr_pb_15P_15d,bl_target_15P_15d,v1.0,2024-08-03,763,441,158,184,0.61254851228978,0.2944,0.5380116959064327,0.6369339045287639,0.3805584281282316
random_forest_v1.0_bl_target_15P_15d,rf_pb_15P_15d,bl_target_15P_15d,v1.0,2024-08-03,1049,155,45,297,0.8706338939197931,0.6570796460176991,0.868421052631579,0.9388320607720853,0.7481108312342569
XGB_v1.0_bl_target_15P_15d,Xv_pb_15P_15d,bl_target_15P_15d,v1.0,2024-08-03,1010,194,49,293,0.8428201811125485,0.6016427104722792,0.8567251461988304,0.9127154125624137,0.706875753920386
logistic_regression_v1.0_bl_target_20P_15d,lr_pb_20P_15d,bl_target_20P_15d,v1.0,2024-08-03,794,494,97,161,0.6177231565329884,0.24580152671755726,0.624031007751938,0.6658120275410467,0.35268346111719606
random_forest_v1.0_bl_target_20P_15d,rf_pb_20P_15d,bl_target_20P_15d,v1.0,2024-08-03,1101,187,22,236,0.8648124191461837,0.557919621749409,0.9147286821705426,0.9506596369589292,0.6930983847283407
XGB_v1.0_bl_target_20P_15d,Xv_pb_20P_15d,bl_target_20P_15d,v1.0,2024-08-03,1057,231,26,232,0.833764553686934,0.5010799136069114,0.8992248062015504,0.9308073330444413,0.6435506241331483
logistic_regression_v1.0_bl_target_25P_15d,lr_pb_25P_15d,bl_target_25P_15d,v1.0,2024-08-03,834,525,60,127,0.6216041397153945,0.19478527607361965,0.679144385026738,0.6621178674158807,0.3027413587604291
random_forest_v1.0_bl_target_25P_15d,rf_pb_25P_15d,bl_target_25P_15d,v1.0,2024-08-03,1163,196,16,171,0.8628719275549805,0.4659400544959128,0.9144385026737968,0.9383433084251159,0.6173285198555957
XGB_v1.0_bl_target_25P_15d,Xv_pb_25P_15d,bl_target_25P_15d,v1.0,2024-08-03,1141,218,21,166,0.8454075032341527,0.4322916666666667,0.8877005347593583,0.9146195102564406,0.5814360770577933
logistic_regression_v1.0_bl_target_10P_30d,lr_pb_10P_30d,bl_target_10P_30d,v1.0,2024-08-03,550,402,258,336,0.5730918499353169,0.45528455284552843,0.5656565656565656,0.6043983249865602,0.5045045045045046
random_forest_v1.0_bl_target_10P_30d,rf_pb_10P_30d,bl_target_10P_30d,v1.0,2024-08-03,887,65,39,555,0.9327296248382924,0.8951612903225806,0.9343434343434344,0.9796573932603345,0.914332784184514
XGB_v1.0_bl_target_10P_30d,Xv_pb_10P_30d,bl_target_10P_30d,v1.0,2024-08-03,861,91,50,544,0.9087968952134541,0.8566929133858268,0.9158249158249159,0.968584656084656,0.8852725793327909
logistic_regression_v1.0_bl_target_15P_30d,lr_pb_15P_30d,bl_target_15P_30d,v1.0,2024-08-03,603,441,221,281,0.5717981888745148,0.389196675900277,0.5597609561752988,0.5960602036299247,0.45915032679738566
random_forest_v1.0_bl_target_15P_30d,rf_pb_15P_30d,bl_target_15P_30d,v1.0,2024-08-03,963,81,41,461,0.9210866752910737,0.8505535055350554,0.9183266932270916,0.9745615240188671,0.8831417624521073
XGB_v1.0_bl_target_15P_30d,Xv_pb_15P_30d,bl_target_15P_30d,v1.0,2024-08-03,940,104,43,459,0.9049159120310478,0.8152753108348135,0.9143426294820717,0.9683659996031201,0.8619718309859155
logistic_regression_v1.0_bl_target_20P_30d,lr_pb_20P_30d,bl_target_20P_30d,v1.0,2024-08-03,604,524,140,278,0.5705045278137129,0.34663341645885287,0.6650717703349283,0.6313329261257592,0.4557377049180328
